experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
2,95,5,astar,H5,,limite_tiempo,,68518,210885,0,151,69712,68518,138230,344.8515625,4671.875,5000.121699995361
2,59,5,astar,H5,,limite_tiempo,,69047,219630,0,65,78735,69047,147782,348.44140625,4718.75,5000.131999986479
2,18,5,astar,H5,,limite_tiempo,,65485,216622,0,67,82190,65485,147675,348.46484375,4781.25,5000.113899994176
2,98,5,astar,H5,,limite_tiempo,,70277,224497,0,87,80679,70277,150956,349.40234375,4750.0,5000.06009999197
2,29,5,astar,H5,,limite_tiempo,,64665,210766,0,207,79278,64665,143943,347.37109375,4796.875,5000.3525000065565
2,34,5,astar,H5,,limite_tiempo,,66947,211993,0,22,75219,66947,142166,346.453125,4843.75,5000.053600000683
2,15,5,astar,H5,,limite_tiempo,,68033,215784,0,138,76101,68033,144134,347.12890625,4750.0,5000.0789999903645
2,45,5,astar,H5,,limite_tiempo,,82556,271055,0,286,101433,82556,183989,368.109375,4796.875,5000.123800011352
2,71,5,astar,H5,,limite_tiempo,,119654,389418,0,67,143539,119654,263193,395.28515625,4875.0,5000.037999998312
2,7,5,astar,H5,,limite_tiempo,,107297,341471,0,70,122708,107297,230005,384.36328125,4765.625,5000.067000015406
2,93,5,astar,H5,,limite_tiempo,,99000,319293,0,223,115810,99000,214810,379.34765625,4921.875,5000.1233000075445
2,47,5,astar,H5,,limite_tiempo,,124866,404698,0,410,147773,124866,272639,398.63671875,4953.125,5048.527000006288
2,21,5,astar,H5,,limite_tiempo,,105066,335952,0,120,121174,105066,226240,384.76171875,4828.125,5000.3017999988515
2,48,5,astar,H5,,limite_tiempo,,93460,300148,0,94,108441,93460,201901,378.8125,4796.875,5000.058400008129
2,86,5,astar,H5,,limite_tiempo,,109253,348319,0,701,124725,109253,233978,386.0,4859.375,5000.045099994168
2,22,5,astar,H5,,limite_tiempo,,97369,316978,0,288,116232,97369,213601,379.19921875,4765.625,5000.087199994596
2,96,5,astar,H5,,limite_tiempo,,63008,207674,0,160,78487,63008,141495,352.17578125,4625.0,5000.10000000475
2,67,5,astar,H5,,limite_tiempo,,68596,215615,0,33,75620,68596,144216,347.20703125,4750.0,5000.043799984269
2,83,5,astar,H5,,limite_tiempo,,73810,239954,0,382,87741,73810,161551,353.44921875,4828.125,5000.099400000181
2,17,5,astar,H5,,limite_tiempo,,115758,356636,0,71,120011,115758,235769,385.9296875,4765.625,5000.029599992558
2,30,5,astar,H5,,limite_tiempo,,134420,441055,0,1126,161139,134420,295559,406.78515625,4875.0,5000.0422000011895
2,20,5,astar,H5,,limite_tiempo,,100955,319922,0,163,111873,100955,212828,377.57421875,4671.875,5000.113799993414
2,79,5,astar,H5,,limite_tiempo,,66855,220557,0,346,82937,66855,149792,349.39453125,4625.0,5000.027500005672
2,57,5,astar,H5,,limite_tiempo,,63375,207460,0,170,78686,63375,142061,346.91796875,4250.0,5000.176100002136
2,89,5,astar,H5,,limite_tiempo,,68144,217197,0,103,77823,68144,145967,347.98046875,4625.0,5000.145800004248
2,14,5,astar,H5,,limite_tiempo,,67870,220261,0,455,81510,67870,149380,349.421875,4843.75,5000.106100022094
2,66,5,astar,H5,,limite_tiempo,,69000,221822,0,242,80238,69000,149238,349.13671875,4984.375,5063.621999986935
2,84,5,astar,H5,,limite_tiempo,,61843,202353,0,146,74928,61843,136771,345.02734375,4515.625,5000.046500004828
2,6,5,astar,H5,,limite_tiempo,,67725,218040,0,181,79629,67725,147354,348.55078125,4781.25,5000.535200000741
2,64,5,astar,H5,,limite_tiempo,,72818,226608,0,76,76998,72818,149816,348.98828125,4796.875,5000.091099995188
2,69,5,astar,H5,,limite_tiempo,,67447,219349,0,538,80047,67447,147494,348.70703125,4765.625,5000.111500005005
2,43,5,astar,H5,,limite_tiempo,,95204,299971,0,509,104484,95204,199688,373.08984375,4625.0,5000.079899997218
2,9,5,astar,H5,,limite_tiempo,,114541,363420,0,176,128341,114541,242882,387.91015625,4875.0,5000.032200012356
2,76,5,astar,H5,,limite_tiempo,,138061,447883,0,260,164966,138061,303027,409.07421875,4828.125,5000.0270000018645
2,100,5,astar,H5,,limite_tiempo,,74236,241517,0,250,88504,74236,162740,353.8125,4625.0,5000.075599993579
2,73,5,astar,H5,,limite_tiempo,,73908,227012,0,4,76512,73908,150420,349.0625,4687.5,5000.057299999753
2,72,5,astar,H5,,limite_tiempo,,68716,216784,0,63,75821,68716,144537,347.32421875,4812.5,5000.170800019987
2,58,5,astar,H5,,limite_tiempo,,70258,225280,0,92,81886,70258,152144,350.08984375,4812.5,5000.253199978033
2,63,5,astar,H5,,limite_tiempo,,72034,226657,0,40,79107,72034,151141,349.3515625,4671.875,5000.149800005602
2,99,5,astar,H5,,limite_tiempo,,65614,210217,0,209,75896,65614,141510,346.51171875,4625.0,5000.124000012875
2,26,5,astar,H5,,limite_tiempo,,64409,210796,0,272,78709,64409,143118,347.1484375,4609.375,5000.362799997674
2,11,5,astar,H5,,limite_tiempo,,64766,211490,0,211,79464,64766,144230,347.58984375,4562.5,5000.156900001457
2,61,5,astar,H5,,limite_tiempo,,60640,195490,0,207,71722,60640,132362,343.421875,4781.25,5000.223200011533
2,77,5,astar,H5,,limite_tiempo,,61910,198969,0,364,72426,61910,134336,344.09765625,4812.5,5000.4098000063095
2,87,5,astar,H5,,limite_tiempo,,63474,200436,0,139,70107,63474,133581,343.60546875,4890.625,5000.093700014986
2,74,5,astar,H5,,limite_tiempo,,57437,190733,0,199,73446,57437,130883,342.93359375,4531.25,5000.090799992904
2,90,5,astar,H5,,limite_tiempo,,61422,198427,0,414,72043,61422,133465,343.80859375,4640.625,5000.050699978601
2,80,5,astar,H5,,limite_tiempo,,63894,208886,0,142,78276,63894,142170,346.85546875,4828.125,5049.673499976052
2,4,5,astar,H5,,limite_tiempo,,61779,200519,0,38,75144,61779,136923,346.765625,4781.25,5000.127099978272
2,16,5,astar,H5,,limite_tiempo,,65540,203864,0,0,71513,65540,137053,346.48046875,4703.125,5000.024799985113
2,28,5,astar,H5,,limite_tiempo,,60063,195249,0,144,71552,60063,131615,345.6484375,4687.5,5000.101499987068
2,56,5,astar,H5,,limite_tiempo,,70853,214658,0,18,70432,70853,141285,345.8671875,4593.75,5000.204899988603
2,88,5,astar,H5,,limite_tiempo,,111563,366549,0,431,138714,111563,250277,393.0,4718.75,5000.024499982828
2,8,5,astar,H5,,limite_tiempo,,130936,404956,0,56,138500,130936,269436,396.66015625,4812.5,5000.05240002065
