experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
2,35,3,astar,H5,,resuelto,20,78,217,0,0,61,79,139,28.7109375,0.0,1.3688000035472214
2,52,3,astar,H5,,resuelto,20,49,134,0,0,34,50,83,28.7109375,0.0,0.9783999994397163
2,31,3,astar,H5,,resuelto,16,45,125,0,0,37,46,82,28.7109375,0.0,0.9456999832764268
2,75,3,astar,H5,,resuelto,20,45,123,0,0,33,46,78,28.7109375,0.0,0.9086999925784767
2,12,3,astar,H5,,resuelto,14,19,56,0,0,20,20,39,28.7109375,0.0,0.46389998169615865
2,42,3,astar,H5,,resuelto,20,44,121,0,0,34,45,78,28.7109375,0.0,0.8637999999336898
2,50,3,astar,H5,,resuelto,18,31,85,0,0,25,32,56,28.71484375,0.0,0.38919999497011304
2,51,3,astar,H5,,resuelto,20,82,228,0,0,64,83,146,28.71484375,0.0,1.2324000126682222
2,46,3,astar,H5,,resuelto,18,22,65,0,0,23,23,45,28.71484375,0.0,0.5224000196903944
2,36,3,astar,H5,,resuelto,18,62,170,0,0,45,63,107,28.71484375,0.0,1.3060000201221555
2,27,3,astar,H5,,resuelto,14,38,107,0,0,32,39,70,28.71484375,0.0,1.0115000186488032
2,78,3,astar,H5,,resuelto,20,77,214,0,0,59,78,136,28.71484375,0.0,1.5765999851282686
2,65,3,astar,H5,,resuelto,16,29,80,0,0,23,30,52,28.71484375,0.0,0.6891000084578991
2,41,3,astar,H5,,resuelto,18,124,344,0,0,93,125,217,28.71484375,0.0,2.3985999869182706
2,37,3,astar,H5,,resuelto,14,24,70,0,0,22,25,46,28.71484375,0.0,0.5674000130966306
2,55,3,astar,H5,,resuelto,16,20,57,0,0,19,21,39,28.71875,0.0,0.3826000029221177
2,40,3,astar,H5,,resuelto,16,24,70,0,0,22,25,46,28.71875,0.0,0.33310000435449183
2,10,3,astar,H5,,resuelto,18,47,134,0,0,41,48,88,28.71875,0.0,0.8346000104211271
2,5,3,astar,H5,,resuelto,16,20,59,0,0,21,21,41,28.71875,0.0,0.5013000045437366
2,94,3,astar,H5,,resuelto,16,30,81,0,0,23,31,53,28.71875,0.0,0.606699992204085
2,97,3,astar,H5,,resuelto,18,55,157,0,0,48,56,103,28.71875,0.0,0.7321999873965979
2,53,3,astar,H5,,resuelto,18,43,122,0,0,38,44,81,28.71875,0.0,0.5205999768804759
2,60,3,astar,H5,,resuelto,8,8,24,0,0,10,9,18,28.71875,0.0,0.1379000023007393
2,3,3,astar,H5,,resuelto,20,26,67,0,0,17,27,43,28.71875,0.0,0.32569997711107135
2,95,3,astar,H5,,resuelto,18,39,112,0,0,35,40,74,28.71875,0.0,0.842099980218336
2,59,3,astar,H5,,resuelto,20,59,168,0,0,50,60,109,28.71875,0.0,1.0421999904792756
2,18,3,astar,H5,,resuelto,20,25,65,0,0,17,26,42,28.71875,0.0,0.47840000479482114
2,98,3,astar,H5,,resuelto,18,24,69,0,0,23,25,47,28.71875,15.625,0.6162000063341111
2,29,3,astar,H5,,resuelto,20,60,169,0,0,47,61,107,28.71875,0.0,1.425900001777336
2,34,3,astar,H5,,resuelto,10,18,51,0,0,17,19,35,28.71875,0.0,0.4233999934513122
2,15,3,astar,H5,,resuelto,14,15,40,0,0,12,16,27,28.71875,0.0,0.35020001814700663
2,45,3,astar,H5,,resuelto,20,41,115,0,0,33,42,74,28.71875,0.0,0.8646000060252845
2,71,3,astar,H5,,resuelto,16,54,151,0,0,41,55,95,28.71875,0.0,0.9180000051856041
2,7,3,astar,H5,,resuelto,18,24,68,0,0,22,25,46,28.71875,0.0,0.6091000104788691
2,93,3,astar,H5,,resuelto,16,16,44,0,0,14,17,30,28.72265625,0.0,0.2733000146690756
2,47,3,astar,H5,,resuelto,20,53,155,0,0,44,54,96,28.72265625,0.0,0.7110000005923212
2,21,3,astar,H5,,resuelto,14,19,55,0,0,17,20,36,28.72265625,0.0,0.25919999461621046
2,48,3,astar,H5,,resuelto,20,47,134,0,0,40,48,87,28.72265625,0.0,0.5854999762959778
2,86,3,astar,H5,,resuelto,18,32,90,0,0,26,33,58,28.72265625,0.0,0.443600001744926
2,22,3,astar,H5,,resuelto,20,68,193,0,0,57,69,124,28.72265625,0.0,0.8027000003494322
2,96,3,astar,H5,,resuelto,12,12,36,0,0,14,13,26,28.72265625,0.0,0.19000002066604793
2,67,3,astar,H5,,resuelto,20,123,323,0,0,74,124,197,28.72265625,0.0,1.2356000079307705
2,83,3,astar,H5,,resuelto,16,51,141,0,0,41,52,92,28.72265625,0.0,0.5890000029467046
2,17,3,astar,H5,,resuelto,20,51,146,0,0,41,52,91,28.72265625,0.0,0.5920999974478036
2,30,3,astar,H5,,resuelto,18,44,126,0,0,40,45,84,28.72265625,0.0,0.5241000035312027
2,20,3,astar,H5,,resuelto,14,14,41,0,0,15,15,29,28.72265625,0.0,0.2027000009547919
2,79,3,astar,H5,,resuelto,14,30,85,0,0,26,31,56,28.7265625,0.0,0.3635000030044466
2,57,3,astar,H5,,resuelto,20,61,169,0,0,46,62,107,28.7265625,0.0,0.683599995682016
2,89,3,astar,H5,,resuelto,8,8,24,0,0,10,9,18,28.7265625,0.0,0.13810000382363796
2,14,3,astar,H5,,resuelto,20,69,190,0,0,52,70,121,28.7265625,0.0,0.7543000101577491
2,66,3,astar,H5,,resuelto,14,25,73,0,0,23,26,48,28.7265625,0.0,0.31560001662001014
2,84,3,astar,H5,,resuelto,20,30,87,0,0,29,31,59,28.7265625,0.0,0.3789000038523227
2,6,3,astar,H5,,resuelto,16,18,51,0,0,17,19,35,28.7265625,0.0,0.4470999992918223
2,64,3,astar,H5,,resuelto,12,12,32,0,0,10,13,22,28.7265625,0.0,0.31790000502951443
2,69,3,astar,H5,,resuelto,12,12,34,0,0,12,13,24,28.7265625,15.625,0.5237000004854053
2,43,3,astar,H5,,resuelto,20,29,83,0,0,27,30,56,28.7265625,0.0,0.7259999983943999
2,9,3,astar,H5,,resuelto,18,42,119,0,0,35,43,77,28.7265625,0.0,0.5720999906770885
2,76,3,astar,H5,,resuelto,14,14,39,0,0,13,15,27,28.7265625,0.0,0.32199997804127634
2,100,3,astar,H5,,resuelto,18,18,53,0,0,19,19,37,28.7265625,0.0,0.4288000054657459
2,73,3,astar,H5,,resuelto,18,27,75,0,0,23,28,50,28.7265625,0.0,0.5557000113185495
2,72,3,astar,H5,,resuelto,20,34,95,0,0,27,35,61,28.7265625,0.0,0.43410001671873033
2,58,3,astar,H5,,resuelto,16,28,76,0,0,22,29,50,28.7265625,0.0,0.3446000046096742
2,63,3,astar,H5,,resuelto,14,14,39,0,0,13,15,27,28.7265625,0.0,0.19729998894035816
2,99,3,astar,H5,,resuelto,16,16,44,0,0,14,17,30,28.73046875,0.0,0.22819999139755964
2,26,3,astar,H5,,resuelto,16,46,129,0,0,35,47,81,28.73046875,0.0,0.5157999985385686
2,11,3,astar,H5,,resuelto,18,49,139,0,0,42,50,91,28.73046875,0.0,0.5751999851781875
2,61,3,astar,H5,,resuelto,20,155,420,0,0,102,156,257,28.73046875,0.0,1.5913999814074486
2,77,3,astar,H5,,resuelto,14,14,37,0,0,11,15,25,28.73046875,0.0,0.18540001474320889
2,87,3,astar,H5,,resuelto,20,118,334,0,0,91,119,209,28.73046875,0.0,1.3107999984640628
2,74,3,astar,H5,,resuelto,14,18,51,0,0,17,19,35,28.73046875,0.0,0.3628999984357506
2,90,3,astar,H5,,resuelto,20,112,315,0,0,88,113,200,28.73046875,0.0,2.004099980695173
2,80,3,astar,H5,,resuelto,14,15,46,0,0,18,16,33,28.73046875,0.0,0.2406999992672354
2,4,3,astar,H5,,resuelto,18,35,99,0,0,29,36,64,28.73046875,0.0,0.44869998237118125
2,16,3,astar,H5,,resuelto,20,86,242,0,0,66,87,152,28.73046875,0.0,1.0591000027488917
2,28,3,astar,H5,,resuelto,16,42,120,0,0,38,43,80,28.73046875,15.625,0.6232000014279038
2,56,3,astar,H5,,resuelto,14,20,58,0,0,20,21,40,28.73046875,0.0,0.4760999872814864
2,88,3,astar,H5,,resuelto,20,38,108,0,0,34,39,72,28.73046875,0.0,0.7906999962870032
2,8,3,astar,H5,,resuelto,12,20,58,0,0,20,21,40,28.73046875,0.0,0.6220999930519611
