experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
2,75,3,astar,H5,,resuelto,23,265,736,0,1,182,266,447,28.92578125,15.625,6.9697999861091375
2,12,3,astar,H5,,resuelto,24,69,198,0,0,60,70,129,28.92578125,0.0,1.791699993191287
2,42,3,astar,H5,,resuelto,18,22,63,0,0,21,23,43,28.92578125,0.0,0.6471000087913126
2,50,3,astar,H5,,resuelto,17,35,101,0,0,31,36,66,28.9296875,0.0,0.9336000075563788
2,51,3,astar,H5,,resuelto,20,52,147,0,0,39,53,91,28.9296875,0.0,1.2899000139441341
2,46,3,astar,H5,,resuelto,22,43,124,0,0,36,44,79,28.9296875,0.0,1.1105999874416739
2,36,3,astar,H5,,resuelto,21,81,226,0,0,61,82,142,28.9296875,0.0,2.4831999908201396
2,27,3,astar,H5,,resuelto,23,195,535,0,2,121,196,316,28.9296875,15.625,5.355099972803146
2,78,3,astar,H5,,resuelto,29,970,2699,0,4,681,971,1651,28.98046875,15.625,16.020999988541007
2,65,3,astar,H5,,resuelto,15,15,42,0,0,14,16,29,28.98046875,0.0,0.16070000128820539
2,41,3,astar,H5,,resuelto,23,186,513,0,0,133,187,319,28.98046875,0.0,1.3621000107377768
2,37,3,astar,H5,,resuelto,24,108,301,0,0,84,109,192,28.98046875,0.0,0.7844999781809747
2,55,3,astar,H5,,resuelto,24,133,374,0,0,107,134,240,28.984375,0.0,0.978299998678267
2,40,3,astar,H5,,resuelto,21,61,169,0,0,48,62,109,28.984375,0.0,0.4490999854169786
2,10,3,astar,H5,,resuelto,26,401,1143,0,1,312,402,713,28.984375,0.0,2.8921000193804502
2,5,3,astar,H5,,resuelto,24,202,568,0,0,150,203,352,28.984375,0.0,1.6307999903801829
2,94,3,astar,H5,,resuelto,28,409,1138,0,1,300,410,709,28.984375,15.625,9.618999989470467
2,97,3,astar,H5,,resuelto,26,251,692,0,2,183,252,434,28.984375,0.0,6.248799996683374
2,53,3,astar,H5,,resuelto,19,59,168,0,0,48,60,107,28.984375,0.0,1.4844999823253602
2,60,3,astar,H5,,resuelto,19,52,144,0,0,41,53,93,28.984375,0.0,1.3023999927099794
2,3,3,astar,H5,,resuelto,24,65,182,0,0,52,66,117,28.984375,15.625,3.1719999969936907
2,95,3,astar,H5,,resuelto,18,22,65,0,0,23,23,45,28.984375,0.0,1.042299991240725
2,59,3,astar,H5,,resuelto,17,43,121,0,0,31,44,74,28.984375,0.0,1.2654999736696482
2,18,3,astar,H5,,resuelto,23,178,493,0,0,127,179,305,28.984375,0.0,4.5646999788004905
2,98,3,astar,H5,,resuelto,23,136,376,0,0,100,137,236,28.984375,0.0,3.246800013585016
2,29,3,astar,H5,,resuelto,24,36,98,0,0,28,37,64,28.984375,0.0,0.916799996048212
2,34,3,astar,H5,,resuelto,24,263,717,0,3,172,264,435,28.984375,15.625,9.504999994533136
2,15,3,astar,H5,,resuelto,19,81,225,0,0,63,82,144,28.984375,0.0,3.3013999927788973
2,45,3,astar,H5,,resuelto,18,31,88,0,0,28,32,59,28.984375,15.625,1.7680999881122261
2,71,3,astar,H5,,resuelto,21,62,175,0,0,46,63,108,28.984375,0.0,2.653400006238371
2,7,3,astar,H5,,resuelto,25,160,448,0,0,124,161,284,28.984375,0.0,4.058300022734329
2,93,3,astar,H5,,resuelto,24,135,367,0,0,95,136,230,28.98828125,0.0,3.60769999679178
2,47,3,astar,H5,,resuelto,20,38,106,0,0,28,39,66,28.98828125,0.0,0.9581000194884837
2,21,3,astar,H5,,resuelto,25,140,390,0,0,105,141,245,28.98828125,0.0,3.3705999958328903
2,48,3,astar,H5,,resuelto,22,62,177,0,0,53,63,115,28.98828125,15.625,1.5850999916438013
2,86,3,astar,H5,,resuelto,18,38,110,0,0,32,39,70,28.98828125,0.0,0.978299998678267
2,22,3,astar,H5,,resuelto,18,26,75,0,0,23,27,49,28.98828125,0.0,0.9453000093344599
2,96,3,astar,H5,,resuelto,24,200,555,0,0,142,201,342,28.98828125,0.0,4.872899997280911
2,67,3,astar,H5,,resuelto,28,600,1672,0,1,437,601,1037,28.98828125,15.625,12.806100014131516
2,83,3,astar,H5,,resuelto,29,791,2218,0,1,587,792,1378,29.0,15.625,8.86589998845011
2,17,3,astar,H5,,resuelto,23,152,419,0,0,114,153,265,29.0,0.0,1.8075999978464097
2,30,3,astar,H5,,resuelto,17,39,115,0,0,37,40,76,29.0,0.0,0.5321000062394887
2,20,3,astar,H5,,resuelto,15,16,48,0,0,18,17,34,29.0,0.0,0.2548999909777194
2,79,3,astar,H5,,resuelto,24,208,573,0,0,142,209,350,29.00390625,0.0,1.9308000046294183
2,57,3,astar,H5,,resuelto,22,79,224,0,0,68,80,147,29.00390625,0.0,0.9443000017199665
2,89,3,astar,H5,,resuelto,20,44,124,0,0,37,45,81,29.00390625,0.0,0.4917999904137105
2,14,3,astar,H5,,resuelto,22,53,144,0,0,38,54,91,29.00390625,0.0,0.507500022649765
2,66,3,astar,H5,,resuelto,19,27,78,0,0,25,28,52,29.00390625,0.0,0.2786999975796789
2,84,3,astar,H5,,resuelto,27,249,701,0,0,183,250,431,29.00390625,0.0,2.207200013799593
2,6,3,astar,H5,,resuelto,12,12,34,0,0,12,13,24,29.00390625,0.0,0.11990001075901091
2,64,3,astar,H5,,resuelto,21,38,108,0,0,33,39,71,29.00390625,0.0,0.305800000205636
2,69,3,astar,H5,,resuelto,16,21,60,0,0,18,22,39,29.00390625,0.0,0.17329998081550002
2,43,3,astar,H5,,resuelto,25,211,595,0,0,153,212,363,29.00390625,0.0,1.4719999744556844
2,9,3,astar,H5,,resuelto,22,47,131,0,0,39,48,86,29.00390625,0.0,0.35570000181905925
2,76,3,astar,H5,,resuelto,18,49,135,0,0,38,50,87,29.00390625,0.0,0.3598999755922705
2,100,3,astar,H5,,resuelto,25,96,274,0,0,76,97,172,29.00390625,0.0,0.700599979609251
2,73,3,astar,H5,,resuelto,24,152,427,0,0,115,153,267,29.00390625,15.625,1.06969999615103
2,72,3,astar,H5,,resuelto,25,257,717,0,2,187,258,444,29.00390625,0.0,1.7792999860830605
2,58,3,astar,H5,,resuelto,25,292,799,0,0,202,293,494,29.00390625,0.0,2.0029000006616116
2,63,3,astar,H5,,resuelto,17,42,117,0,0,34,43,75,29.00390625,0.0,0.31549998675473034
2,99,3,astar,H5,,resuelto,22,65,181,0,0,49,66,114,29.00390625,0.0,0.4689999914262444
2,26,3,astar,H5,,resuelto,20,47,135,0,0,42,48,89,29.00390625,0.0,0.3760000108741224
2,11,3,astar,H5,,resuelto,16,29,80,0,0,24,30,53,29.00390625,0.0,0.222400005441159
2,61,3,astar,H5,,resuelto,23,31,85,0,0,25,32,56,29.00390625,0.0,0.23899998632259667
2,77,3,astar,H5,,resuelto,26,508,1404,0,2,346,509,854,29.01171875,0.0,4.806899989489466
2,87,3,astar,H5,,resuelto,20,49,135,0,0,37,50,86,29.01171875,0.0,0.3892999957315624
2,74,3,astar,H5,,resuelto,16,25,68,0,0,20,26,45,29.01171875,0.0,0.20790001144632697
2,90,3,astar,H5,,resuelto,26,237,660,0,0,170,238,407,29.01171875,0.0,1.6728999908082187
2,80,3,astar,H5,,resuelto,21,47,131,0,0,39,48,86,29.01171875,0.0,0.36559998989105225
2,4,3,astar,H5,,resuelto,19,27,78,0,0,26,28,53,29.01171875,0.0,0.22449999232776463
2,16,3,astar,H5,,resuelto,21,62,173,0,0,50,63,112,29.01171875,0.0,0.4718000127468258
2,28,3,astar,H5,,resuelto,22,158,445,0,0,126,159,284,29.01171875,0.0,1.133699988713488
2,56,3,astar,H5,,resuelto,22,110,312,0,0,89,111,199,29.01171875,15.625,0.7967000128701329
2,88,3,astar,H5,,resuelto,27,628,1758,0,0,445,629,1073,29.01171875,0.0,4.411000001709908
2,8,3,astar,H5,,resuelto,23,104,296,0,0,87,105,191,29.01171875,0.0,0.801300018792972
