experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
2,96,6,astar,H5,,resuelto,16,46,165,0,0,75,47,121,91.39453125,15.625,2.260200009914115
2,67,6,astar,H5,,resuelto,20,36,121,0,0,49,37,85,91.39453125,0.0,1.641899987589568
2,83,6,astar,H5,,resuelto,20,20,66,0,0,28,21,48,91.39453125,0.0,0.9648999839555472
2,17,6,astar,H5,,resuelto,18,22,71,0,0,29,23,51,91.39453125,0.0,1.0389999952167273
2,30,6,astar,H5,,resuelto,20,97,318,0,0,122,98,219,91.39453125,0.0,7.591300003696233
2,20,6,astar,H5,,resuelto,20,48,162,0,0,68,49,116,91.39453125,15.625,3.6561000160872936
2,79,6,astar,H5,,resuelto,10,14,48,0,0,22,15,36,91.39453125,0.0,0.751899991882965
2,57,6,astar,H5,,resuelto,20,190,662,0,0,284,191,474,91.39453125,0.0,10.526099998969585
2,89,6,astar,H5,,resuelto,12,15,51,0,0,23,16,38,91.39453125,0.0,0.8258000016212463
2,14,6,astar,H5,,resuelto,20,30,104,0,0,46,31,76,91.39453125,0.0,1.4885999844409525
2,66,6,astar,H5,,resuelto,20,20,72,0,0,34,21,54,91.39453125,15.625,1.1025999847333878
2,84,6,astar,H5,,resuelto,20,20,67,0,0,29,21,49,91.39453125,0.0,0.972100009676069
2,6,6,astar,H5,,resuelto,16,101,331,0,1,128,102,229,91.39453125,0.0,4.2434000060893595
2,64,6,astar,H5,,resuelto,16,39,134,0,0,58,40,97,91.39453125,0.0,2.522900002077222
2,69,6,astar,H5,,resuelto,20,36,118,0,0,48,37,84,91.39453125,0.0,2.885399997467175
2,43,6,astar,H5,,resuelto,20,42,133,0,0,51,43,93,91.39453125,0.0,3.087499993853271
2,9,6,astar,H5,,resuelto,20,203,679,0,0,270,204,472,91.39453125,15.625,14.467400003923103
2,76,6,astar,H5,,resuelto,20,32,112,0,0,50,33,82,91.39453125,0.0,1.6593999753240496
2,100,6,astar,H5,,resuelto,20,20,69,0,0,31,21,51,91.39453125,0.0,1.0194999922532588
2,73,6,astar,H5,,resuelto,20,194,656,0,0,268,195,462,91.39453125,0.0,9.904900012770668
2,72,6,astar,H5,,resuelto,20,180,615,0,0,255,181,435,91.39453125,15.625,8.096300007309765
2,58,6,astar,H5,,resuelto,20,34,113,0,0,47,35,81,91.39453125,0.0,1.5890999929979444
2,63,6,astar,H5,,resuelto,20,448,1516,0,0,605,449,1053,91.39453125,31.25,25.305199989816174
2,99,6,astar,H5,,resuelto,20,51,169,0,0,69,52,120,91.39453125,0.0,2.9386999958660454
2,26,6,astar,H5,,resuelto,20,110,368,0,0,147,111,257,91.39453125,0.0,6.94429999566637
2,11,6,astar,H5,,resuelto,20,83,278,0,0,112,84,195,91.39453125,15.625,5.062400014139712
2,61,6,astar,H5,,resuelto,20,41,140,0,0,60,42,101,91.39453125,0.0,2.1312999888323247
2,77,6,astar,H5,,resuelto,20,45,154,0,0,66,46,111,91.39453125,0.0,2.9500999953597784
2,87,6,astar,H5,,resuelto,20,69,246,0,0,110,70,179,91.39453125,0.0,4.11150002037175
2,74,6,astar,H5,,resuelto,20,78,269,0,0,115,79,193,91.39453125,15.625,4.4521999952849
2,90,6,astar,H5,,resuelto,20,32,108,0,0,46,33,78,91.39453125,0.0,1.7833999881986529
2,80,6,astar,H5,,resuelto,20,39,128,0,0,52,40,91,91.39453125,0.0,1.8754999910015613
2,4,6,astar,H5,,resuelto,12,30,97,0,0,39,31,69,91.39453125,0.0,1.438200008124113
2,16,6,astar,H5,,resuelto,14,24,79,0,0,33,25,57,91.39453125,0.0,1.1618999997153878
2,28,6,astar,H5,,resuelto,20,142,489,0,1,203,143,345,91.39453125,0.0,6.577899999683723
2,56,6,astar,H5,,resuelto,20,41,142,0,0,62,42,103,91.39453125,15.625,3.351499995915219
2,88,6,astar,H5,,resuelto,20,139,493,0,0,216,140,355,91.39453125,0.0,7.080799987306818
2,8,6,astar,H5,,resuelto,18,664,2344,0,0,1000,665,1664,91.66015625,46.875,41.576200019335374
