experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
2,17,5,astar,H5,,resuelto,20,22,75,0,0,33,23,55,291.69921875,0.0,0.7145999989006668
2,30,5,astar,H5,,resuelto,20,415,1389,0,0,551,416,966,291.69921875,15.625,12.956099992152303
2,20,5,astar,H5,,resuelto,12,30,102,0,0,42,31,72,291.69921875,0.0,0.9539999882690609
2,79,5,astar,H5,,resuelto,20,187,631,0,0,256,188,443,291.69921875,0.0,5.315200018230826
2,57,5,astar,H5,,resuelto,20,202,660,0,0,254,203,456,291.69921875,15.625,9.583400009432808
2,89,5,astar,H5,,resuelto,20,60,197,0,0,75,61,135,291.69921875,0.0,2.9285000055097044
2,14,5,astar,H5,,resuelto,16,137,455,0,0,178,138,315,291.69921875,15.625,6.73990001087077
2,66,5,astar,H5,,resuelto,20,87,280,0,0,108,88,195,291.69921875,0.0,2.510200021788478
2,84,5,astar,H5,,resuelto,20,72,236,0,0,91,73,163,291.69921875,0.0,2.0080000103916973
2,6,5,astar,H5,,resuelto,20,38,120,0,0,45,39,83,291.69921875,0.0,1.0644000140018761
2,64,5,astar,H5,,resuelto,20,166,580,0,0,246,167,412,291.69921875,0.0,4.904400004306808
2,69,5,astar,H5,,resuelto,20,486,1598,0,4,610,487,1096,291.69921875,15.625,14.71669998136349
2,43,5,astar,H5,,resuelto,20,183,590,0,0,223,184,406,291.69921875,15.625,5.552600021474063
2,9,5,astar,H5,,resuelto,20,84,282,0,0,114,85,198,291.69921875,0.0,4.244299983838573
2,76,5,astar,H5,,resuelto,16,38,120,0,0,46,39,84,291.69921875,0.0,1.1510000040289015
2,100,5,astar,H5,,resuelto,20,1096,3729,0,2,1493,1097,2589,291.91796875,31.25,33.54230002150871
2,73,5,astar,H5,,resuelto,14,18,63,0,0,29,19,47,291.91796875,0.0,0.6089000089559704
2,72,5,astar,H5,,resuelto,20,519,1706,0,1,654,520,1173,291.91796875,15.625,14.113499986706302
2,58,5,astar,H5,,resuelto,20,49,162,0,0,66,50,115,291.91796875,0.0,1.8248999840579927
2,63,5,astar,H5,,resuelto,20,219,725,0,0,281,220,500,291.91796875,15.625,5.510000017238781
2,99,5,astar,H5,,resuelto,20,92,310,0,0,120,93,212,291.91796875,0.0,2.500700007658452
2,26,5,astar,H5,,resuelto,20,273,923,0,0,374,274,647,291.91796875,0.0,8.224699995480478
2,11,5,astar,H5,,resuelto,20,119,386,0,0,149,120,268,291.91796875,15.625,3.109699988272041
2,61,5,astar,H5,,resuelto,18,77,251,0,0,96,78,173,291.91796875,0.0,2.4711999867577106
2,77,5,astar,H5,,resuelto,18,37,129,0,0,57,38,94,291.91796875,0.0,1.1139999842271209
2,87,5,astar,H5,,resuelto,20,148,482,0,0,184,149,332,291.91796875,0.0,4.752299981191754
2,74,5,astar,H5,,resuelto,20,43,143,0,0,59,44,102,291.91796875,0.0,1.2583000061567873
2,90,5,astar,H5,,resuelto,20,577,1881,0,0,714,578,1291,291.91796875,15.625,16.57459998386912
2,80,5,astar,H5,,resuelto,20,707,2345,0,0,888,708,1595,291.91796875,31.25,19.279600004665554
2,4,5,astar,H5,,resuelto,20,50,156,0,0,58,51,108,291.91796875,0.0,1.281300006667152
2,16,5,astar,H5,,resuelto,20,107,374,0,0,161,108,268,291.91796875,0.0,3.014299989445135
2,28,5,astar,H5,,resuelto,20,27,90,0,0,38,28,65,291.91796875,0.0,0.7819000165909529
2,56,5,astar,H5,,resuelto,20,29,94,0,0,38,30,67,291.91796875,0.0,0.8052999910432845
2,88,5,astar,H5,,resuelto,20,45,144,0,0,56,46,101,291.91796875,0.0,1.1762000212911516
2,8,5,astar,H5,,resuelto,18,19,61,0,0,25,20,44,291.91796875,0.0,1.1074999929405749
