experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
2,76,4,astar,H5,,limite_tiempo,,149418,460232,0,1450,145600,149418,295018,146.234375,4765.625,5000.038600002881
2,100,4,astar,H5,,limite_tiempo,,167609,513015,0,732,160959,167609,328568,157.59375,4750.0,5000.086800020654
2,73,4,astar,H5,,limite_tiempo,,149273,459620,0,1147,145776,149273,295049,144.45703125,4906.25,5000.016999983927
2,72,4,astar,H5,,limite_tiempo,,120475,364431,0,558,111295,120475,231770,139.34765625,4828.125,5000.068800000008
2,58,4,astar,H5,,limite_tiempo,,128919,393851,0,1393,123500,128919,252419,137.98046875,4921.875,5000.029899994843
2,63,4,astar,H5,,limite_tiempo,,116393,355666,0,871,111984,116393,228377,135.3515625,4859.375,5000.071099988418
2,99,4,astar,H5,,limite_tiempo,,127719,387531,0,536,121931,127719,249650,132.96875,4921.875,5000.029599992558
2,26,4,astar,H5,,limite_tiempo,,128658,391074,0,915,120585,128658,249243,131.54296875,4953.125,5000.021499989089
2,11,4,astar,H5,,limite_tiempo,,165547,500103,0,950,152684,165547,318231,156.09375,4890.625,5000.210199999856
2,61,4,astar,H5,,limite_tiempo,,151629,461263,0,1415,141584,151629,293213,144.84375,4875.0,5014.898399997037
2,77,4,astar,H5,,limite_tiempo,,166917,509573,0,1581,158284,166917,325201,156.671875,4812.5,5000.090799992904
2,87,4,astar,H5,,limite_tiempo,,151340,464196,0,1013,143468,151340,294808,145.796875,4890.625,5000.048800022341
2,74,4,astar,H5,,limite_tiempo,,152450,463241,0,1594,141859,152450,294309,146.26953125,4609.375,5000.046200002544
2,90,4,astar,H5,,limite_tiempo,,188278,574085,0,954,174318,188278,362596,177.87109375,4906.25,5000.077500008047
2,80,4,astar,H5,,limite_tiempo,,149773,459217,0,2512,140247,149773,290020,162.0625,4828.125,5000.051000009989
2,4,4,astar,H5,,limite_tiempo,,175177,539945,0,1888,170875,175177,346052,164.90234375,4937.5,5086.505000013858
2,16,4,astar,H5,,limite_tiempo,,183604,560583,0,753,174297,183604,357901,177.41796875,4812.5,5000.031700008549
2,28,4,astar,H5,,limite_tiempo,,151290,458825,0,804,142027,151290,293317,157.609375,4750.0,5000.044999993406
2,56,4,astar,H5,,limite_tiempo,,183531,554834,0,1273,167347,183531,350878,163.4140625,4859.375,5000.047800014727
2,88,4,astar,H5,,limite_tiempo,,186743,552715,0,498,164825,186743,351568,164.40625,4828.125,5000.037499994505
2,8,4,astar,H5,,limite_tiempo,,147162,436186,0,451,128657,147162,275819,156.67578125,4843.75,5000.068699999247
